trial_index,time_elapsed,rt,response,avg_frame_time,center_x,center_y,note,correct
1087,1141273,"[494,580,693]","[""f"",""d"",""a""]",16.66708333,250,150,1011,TRUE
1088,1142280,"[652,735,735]","[""f"",""a"",""s""]",16.66588136,250,150,1101,TRUE
1089,1143284,"[565,606]","[""a"",""s""]",16.66837288,250,150,1100,TRUE
1090,1144289,"[584,624]","[""a"",""s""]",16.66741667,250,150,1100,TRUE
1091,1145293,[540],"[""a""]",16.6669661,250,150,1000,TRUE
1092,1146300,"[680,727,831]","[""a"",""s"",""f""]",16.66689831,250,150,1101,TRUE
1093,1147306,[576],"[""s""]",16.66698333,250,150,100,TRUE
1094,1148309,"[579,683]","[""f"",""a""]",16.66727119,250,150,1001,TRUE
1095,1149317,"[599,774]","[""s"",""f""]",16.66694915,250,150,101,TRUE
1096,1150323,"[623,784,944]","[""f"",""s"",""a""]",16.6671,250,150,1101,TRUE
1097,1151324,"[612,793,937]","[""a"",""s"",""d""]",16.66669492,250,150,1110,TRUE
